datetime,rainfall_amount,wind_speed,relative_humidity,air_temperature,shortwave_global
11/06/2015 05:00,0,1.63,90.38,11.31,-9999
11/06/2015 06:00,0,1.48,91.6,11.22,4.38
11/06/2015 07:00,0,1.25,89.53,11.27,32.74
11/06/2015 08:00,0,0.04,82.98,12.47,108.44
11/06/2015 09:00,0,0.09,75.47,14.08,257.65
11/06/2015 10:00,0,0.87,73.97,15.19,459.82
11/06/2015 11:00,0,1.3,65.43,16.26,662.77
11/06/2015 12:00,0,1.88,66.72,17.12,792
11/06/2015 13:00,0,1.66,70.81,16.31,378.33
11/06/2015 14:00,0,2,71.47,17.18,827.67
11/06/2015 15:00,0,2.62,68.98,17.88,820.92
11/06/2015 16:00,0,2.78,65.64,18.56,767.08
11/06/2015 17:00,0,2.74,60.2,19.02,701.52
11/06/2015 18:00,0,2.82,63.38,19,512
11/06/2015 19:00,0,2.31,64.97,17.38,216.23
11/06/2015 20:00,0,1.62,66.83,16.62,122.24
11/06/2015 21:00,0,2.68,72.61,15.19,17.34
11/06/2015 22:00,0.1,1.71,78.81,14.09,2.56
11/06/2015 23:00,0,2,81.09,13.28,-9999
12/06/2015 00:00,0,1.87,84,12.58,-9999
12/06/2015 01:00,0,1.86,87.4,12.14,-9999
12/06/2015 02:00,0,1.48,88.92,12.2,-9999
12/06/2015 03:00,0,0.73,89.47,12.41,-9999
12/06/2015 04:00,0,1.97,91.7,11.23,-9999
12/06/2015 05:00,0,1.34,90.32,11.73,-9999
12/06/2015 06:00,0,1.35,92.85,11.24,3.62
12/06/2015 07:00,0,1.39,91.65,10.87,30.84
12/06/2015 08:00,0,0.82,91.92,11.21,71.55
12/06/2015 09:00,0,0.28,85.8,12.57,301.52
12/06/2015 10:00,0,0.76,80.44,14.03,515.05
12/06/2015 11:00,0,1.3,81.37,14.99,663.12
12/06/2015 12:00,0,1.77,76.4,16.43,751.6
12/06/2015 13:00,0,2.94,70.44,17.34,833.42
12/06/2015 14:00,0,3.08,70.54,18.39,768.75
12/06/2015 15:00,0,2.25,66.56,17.95,470.9
12/06/2015 16:00,0,2.07,64.71,18.52,468.28
12/06/2015 17:00,0,2.41,68.56,17.13,212.1
12/06/2015 18:00,0,2.56,66.47,17.03,236.95
12/06/2015 19:00,0,1.91,74.02,16.13,198.65
12/06/2015 20:00,0,1.59,75.05,16.3,193.3
12/06/2015 21:00,0,1,78.87,15.4,65.12
12/06/2015 22:00,0,0.72,80.79,14.55,6.99
12/06/2015 23:00,0,1.63,81.53,14.1,-9999
13/06/2015 00:00,0,1.27,82.25,13.97,-9999
13/06/2015 01:00,0,1.35,89.95,13.2,-9999
13/06/2015 02:00,0,1.74,96.3,12.16,-9999
13/06/2015 03:00,0,1.26,97.97,11.38,-9999
13/06/2015 04:00,0,1.84,99.78,11.05,-9999
13/06/2015 05:00,0,1.52,99.88,10.83,-9999
13/06/2015 06:00,0,1.43,100,10.59,1.14
13/06/2015 07:00,0.1,1.27,100,10.5,5.31
13/06/2015 08:00,0.7,0.96,100,10.64,26.66
13/06/2015 09:00,0.1,1.11,100,11.33,110.22
13/06/2015 10:00,0.1,0.94,100,11.35,125.67
13/06/2015 11:00,0,1.22,100,12.05,217.9
13/06/2015 12:00,0,1.58,97.15,13.35,561.12
13/06/2015 13:00,0.1,1.4,90.78,13.99,352.48
13/06/2015 14:00,0,1.84,85.12,16.64,823.7
13/06/2015 15:00,0,2.1,83.47,17.08,623.65
13/06/2015 16:00,0,2.03,76.14,18.16,572.42
13/06/2015 17:00,0,2.86,69.93,18.92,601.4
13/06/2015 18:00,0,2.2,74.72,18.36,475.65
13/06/2015 19:00,0,2.08,79.23,17.86,390.35
13/06/2015 20:00,0,1.56,90.15,15.24,50.09
13/06/2015 21:00,0.2,2.87,89.47,13.32,8.01
13/06/2015 22:00,0,1.72,87.92,12.53,2.05
13/06/2015 23:00,0,1.28,91.33,11.91,-9999
14/06/2015 00:00,0,1.5,93.03,11.24,-9999
14/06/2015 01:00,0,1.73,92.47,11.57,-9999
14/06/2015 02:00,0.1,1.07,91.88,11.84,-9999
14/06/2015 03:00,0,1.24,92.33,11.36,-9999
14/06/2015 04:00,0,1.29,93.75,11.08,-9999
14/06/2015 05:00,0,0.86,93.75,11.34,-9999
14/06/2015 06:00,0,0.6,94.67,11.54,3.43
14/06/2015 07:00,0,0.12,94.12,11.53,36.69
14/06/2015 08:00,0,0.41,94.5,11.68,89.8
14/06/2015 09:00,0,1.07,93.6,12.26,245.1
14/06/2015 10:00,0,0.69,94.28,12.76,274.07
14/06/2015 11:00,0,0.95,94.4,13.07,324.57
14/06/2015 12:00,0,1.75,91.45,14.26,557.1
14/06/2015 13:00,0,2.25,99.78,12.66,166.5
14/06/2015 14:00,0.2,2.06,100,11.03,34.3
14/06/2015 15:00,0.2,1.84,100,11.27,180.83
14/06/2015 16:00,0,1.99,100,11.41,248.05
14/06/2015 17:00,0,1.67,90.8,11.89,265.82
14/06/2015 18:00,0,1.53,87.17,13.47,436.25
14/06/2015 19:00,0,2.04,97.47,11.87,174.44
14/06/2015 20:00,0,1.8,100,10.41,17.54
14/06/2015 21:00,0,1.9,100,10.04,7.96
14/06/2015 22:00,0.1,1.08,100,9.98,2.96
14/06/2015 23:00,0,0.83,100,10.01,-9999
15/06/2015 00:00,0,0.48,100,9.76,-9999
15/06/2015 01:00,0,0.44,100,9.79,-9999
15/06/2015 02:00,0,0.56,100,9.87,-9999
15/06/2015 03:00,0,0.61,100,9.57,-9999
15/06/2015 04:00,0,0.09,100,9.42,-9999
15/06/2015 05:00,0,0.36,100,9.29,-9999
15/06/2015 06:00,0.2,0.55,100,9.24,2.18
15/06/2015 07:00,0.6,0.78,100,9.24,14.32
15/06/2015 08:00,0.3,0.38,100,9.68,43.37
15/06/2015 09:00,0.9,0.36,100,10.33,102.07
15/06/2015 10:00,0.2,0.84,100,10.58,120.97
15/06/2015 11:00,0.3,0.68,100,10.86,122.05
15/06/2015 12:00,0.3,0.71,100,11.73,223.8
15/06/2015 13:00,0,1.05,100,12.24,231.6
15/06/2015 14:00,0,1.3,99.85,12.7,360.9
15/06/2015 15:00,0.1,1.91,86.53,13.3,343.18
15/06/2015 16:00,0,1.86,82.49,14.03,460.35
15/06/2015 17:00,0,1.54,71.55,15.27,425.92
15/06/2015 18:00,0,1.49,72.93,14.81,268.88
15/06/2015 19:00,0,1.43,92.57,13.58,162.53
15/06/2015 20:00,0,0.71,95.55,12.6,73.93
15/06/2015 21:00,0,0.17,97.47,11.87,24.98
15/06/2015 22:00,0,0.56,100,10.98,5.4
15/06/2015 23:00,0,0.23,100,10.89,-9999
16/06/2015 00:00,0,0.94,100,10.71,-9999
16/06/2015 01:00,0,1.69,98.7,10.38,-9999
16/06/2015 02:00,0,1.92,96.55,10.38,-9999
16/06/2015 03:00,0,2.05,95.62,10.21,-9999
16/06/2015 04:00,0,1.65,93.25,10.2,-9999
16/06/2015 05:00,0,0.92,95.67,9.95,-9999
16/06/2015 06:00,0,0.55,99.42,9.77,2.44
16/06/2015 07:00,0,0.07,100,9.65,13.61
16/06/2015 08:00,0.2,0.03,100,9.8,32.49
16/06/2015 09:00,0.2,0.33,100,9.81,44.34
16/06/2015 10:00,0.6,0.73,100,9.8,52.13
16/06/2015 11:00,0.5,0.92,100,9.85,60.11
16/06/2015 12:00,0.3,1.07,100,10.28,115.35
16/06/2015 13:00,0.2,1.24,100,11.23,207.15
16/06/2015 14:00,0,1.41,100,11.8,212.7
16/06/2015 15:00,0,1.32,100,11.84,189.9
16/06/2015 16:00,0,1.35,99.58,11.86,271.8
16/06/2015 17:00,0,1.03,99.92,12.4,256.48
16/06/2015 18:00,0,1.66,98.88,12.46,289.88
16/06/2015 19:00,0,1.57,90.98,12.36,183.35
16/06/2015 20:00,0,0.91,93.22,11.89,69.57
16/06/2015 21:00,0,1.48,93.72,11.2,24.27
16/06/2015 22:00,0,1.25,95.65,10.54,3.58
16/06/2015 23:00,0,1.67,89.55,10.25,-9999
17/06/2015 00:00,0.1,1.97,74.64,10.61,-9999
17/06/2015 01:00,0,4.02,66.36,10.65,-9999
17/06/2015 02:00,0,4.07,63.59,10.78,-9999
17/06/2015 03:00,0,4.71,59.47,10.87,-9999
17/06/2015 04:00,0,4.98,55.26,10.65,-9999
17/06/2015 05:00,0,4.69,53.81,10.01,-9999
17/06/2015 06:00,0,4.42,56.52,9.62,4.26
17/06/2015 07:00,0,3.79,58.05,9.5,17.34
17/06/2015 08:00,0,3.58,58.56,9.55,27
17/06/2015 09:00,0,3.42,53.88,10.54,355.62
17/06/2015 10:00,0,3.51,55.61,12.03,536.55
17/06/2015 11:00,0,4.64,55.96,12.21,451.98
17/06/2015 12:00,0,3.74,55.49,13.35,599.77
17/06/2015 13:00,0,4.7,55.13,13.14,571.62
17/06/2015 14:00,0,5.33,52.36,14.31,932.5
17/06/2015 15:00,0,5.98,45.62,14.78,865
17/06/2015 16:00,0,5.82,42.45,15.69,797.33
17/06/2015 17:00,0,5.69,40.96,16.18,683.65
17/06/2015 18:00,0,5.79,40.21,16.07,544.42
17/06/2015 19:00,0,5.26,41.25,15.87,330.27
17/06/2015 20:00,0,5.23,42.88,15.05,209.9
17/06/2015 21:00,0,5.13,45.62,13.68,42.65
17/06/2015 22:00,0,4.4,47.13,12.64,3.52
17/06/2015 23:00,0,4.42,43.44,12.3,-9999
18/06/2015 00:00,0,3.56,46.35,11.9,-9999
18/06/2015 01:00,0,3.71,48.55,11.28,-9999
18/06/2015 02:00,0,3.65,51.63,10.7,-9999
18/06/2015 03:00,0,4.33,52.39,10.3,-9999
18/06/2015 04:00,0,5.16,53.62,9.97,-9999
18/06/2015 05:00,0,3.62,49.52,9.98,-9999
18/06/2015 06:00,0,4.25,48.27,10,3.81
18/06/2015 07:00,0,2.96,46.99,9.99,24.59
18/06/2015 08:00,0,1.88,42.44,10.47,84
18/06/2015 09:00,0,3.03,33.16,11.84,231.8
18/06/2015 10:00,0,2.27,32.53,12.9,298.35
18/06/2015 11:00,0,2.55,30,13.82,274.95
18/06/2015 12:00,0,3,31.45,14.68,348.88
18/06/2015 13:00,0,3.51,35.48,16.46,682.1
18/06/2015 14:00,0,3.36,39.17,18.06,862.02
18/06/2015 15:00,0,4.49,38.95,17.55,667.95
18/06/2015 16:00,0,4.03,42.23,16.46,304.55
18/06/2015 17:00,0,3.71,47.29,15.97,221.82
18/06/2015 18:00,0,4.02,49.64,15.52,205.8
18/06/2015 19:00,0,3.16,52.56,15.3,191.8
18/06/2015 20:00,0,3.63,54.88,14.68,80.12
18/06/2015 21:00,0,3.92,54.87,14.32,48.04
18/06/2015 22:00,0,3.17,59.77,13.66,4.42
18/06/2015 23:00,0,2.13,59.3,13.35,-9999
19/06/2015 00:00,0,1.07,62.3,12.87,-9999
19/06/2015 01:00,0,1.43,65.26,12.27,-9999
19/06/2015 02:00,0,1.98,65.88,12.31,-9999
19/06/2015 03:00,0,1.62,71.58,11.43,-9999
19/06/2015 04:00,0,1.94,71.59,11.32,-9999
19/06/2015 05:00,0,2.58,69.44,11.7,-9999
19/06/2015 06:00,1.5,3.44,86.91,9.82,2.79
19/06/2015 07:00,0.1,2.8,85.86,9.2,35.33
19/06/2015 08:00,0.1,3.41,68.76,10.73,106.29
19/06/2015 09:00,0,3.6,58.92,11.82,345
19/06/2015 10:00,0,3.71,48.77,13.32,587.42
19/06/2015 11:00,0,3.42,43.39,13.97,627.42
19/06/2015 12:00,0,3.3,47.45,14.15,585.9
19/06/2015 13:00,0,3.96,48.84,14.07,638.17
19/06/2015 14:00,0.1,4.1,45.12,14.45,786.7
19/06/2015 15:00,0,3.55,43.4,15.84,979
19/06/2015 16:00,0,4.84,41.49,15.1,673.23
19/06/2015 17:00,0,5.46,45.18,14.16,479.6
19/06/2015 18:00,0,4.78,42.18,13.42,222.2
19/06/2015 19:00,0,4.68,36.99,13.38,227.12
19/06/2015 20:00,0,5,42.15,12.38,84.09
19/06/2015 21:00,0,4.48,46.16,11.45,35.89
19/06/2015 22:00,0,5.45,50.51,10.54,6.31
19/06/2015 23:00,0,4.55,50.12,10.14,-9999
20/06/2015 00:00,0,4.04,47.81,9.7,-9999
20/06/2015 01:00,0,3.74,46.43,9.8,-9999
20/06/2015 02:00,0,3.72,47.48,9.64,-9999
20/06/2015 03:00,0,3.62,48.66,9.36,-9999
20/06/2015 04:00,0,3.21,46.56,9.34,-9999
20/06/2015 05:00,0,2.56,51.42,8.84,-9999
20/06/2015 06:00,0,1.97,50.58,8.68,3.85
20/06/2015 07:00,0,0.7,53.47,8.67,24.55
20/06/2015 08:00,0,0.24,52.64,9.15,86.89
20/06/2015 09:00,0,2.53,54.06,9.25,150.82
20/06/2015 10:00,0,2.8,61.75,8.46,150.57
20/06/2015 11:00,0,2.85,62.39,8.52,221.88
20/06/2015 12:00,0,2.94,64.75,9.3,308.1
20/06/2015 13:00,0,3.05,57.14,10.25,492.02
20/06/2015 14:00,0,3.7,54.6,11.38,688.12
20/06/2015 15:00,0,4.96,53.42,11.11,702.65
20/06/2015 16:00,0,4.19,52.54,9.94,268.23
20/06/2015 17:00,0,4.25,49.2,10.32,256.65
20/06/2015 18:00,0,4.21,49.72,10.22,235.85
20/06/2015 19:00,0,4.62,48.3,10.42,289.15
20/06/2015 20:00,0,4.12,50.45,10.06,206.15
20/06/2015 21:00,0,4.11,54.27,8.78,35.66
20/06/2015 22:00,0,3.51,54.46,8.18,6.84
20/06/2015 23:00,0,4.29,54.81,8.04,-9999
21/06/2015 00:00,0,3.74,51.55,8.25,-9999
21/06/2015 01:00,0,3.12,55.18,7.96,-9999
21/06/2015 02:00,0,2.9,53.47,8.09,-9999
21/06/2015 03:00,0,3.31,52.47,8,-9999
21/06/2015 04:00,0,2.81,47.83,8.23,-9999
21/06/2015 05:00,0,1.27,50.5,7.66,-9999
21/06/2015 06:00,0,0.71,57.01,7.1,3.39
21/06/2015 07:00,0,0.93,62.4,6.87,34.48
21/06/2015 08:00,0,1.11,52.37,7.93,62.73
21/06/2015 09:00,0,1.69,50.58,8.74,107.35
21/06/2015 10:00,0,2.12,52,9.78,411.62
21/06/2015 11:00,0,2.21,51.72,10.95,452.4
21/06/2015 12:00,0,1.95,54.38,10.9,285.73
21/06/2015 13:00,0,2.49,54.67,11.02,279.05
21/06/2015 14:00,0,3.13,54.94,11.11,296.07
21/06/2015 15:00,0,3.4,57.21,12.57,526.85
21/06/2015 16:00,0,4.16,49.05,13.56,569.2
21/06/2015 17:00,0,4.41,46.2,14.31,620.88
21/06/2015 18:00,0,4.62,46.12,14.18,518.6
21/06/2015 19:00,0,4.28,45.79,13.72,290.82
21/06/2015 20:00,0,4.46,48.8,13.01,159.1
21/06/2015 21:00,0,4.04,52.2,11.77,41.12
21/06/2015 22:00,0,3.41,47.49,11.68,5.13
21/06/2015 23:00,0,1.81,50.02,11.38,-9999
22/06/2015 00:00,0,1.79,54.13,10.7,-9999
22/06/2015 01:00,0,1.56,52.67,11,-9999
22/06/2015 02:00,0,1.74,58.2,10.25,-9999
22/06/2015 03:00,0,0.95,64.89,9.55,-9999
22/06/2015 04:00,0,0.91,70.29,8.88,-9999
22/06/2015 05:00,0,0.91,77.95,8.74,-9999
22/06/2015 06:00,0,1.14,82.72,8.42,3.16
22/06/2015 07:00,0,0.64,84.62,8.4,23.88
22/06/2015 08:00,0,0.13,79.87,8.84,71.15
22/06/2015 09:00,0,0.1,84.43,9.46,90.33
22/06/2015 10:00,1.4,0.64,64,11.21,372.5
22/06/2015 11:00,0,1.51,65.34,13.31,638.88
22/06/2015 12:00,0,2.19,67.14,13.87,730.17
22/06/2015 13:00,0,2.58,66.75,14.36,766.2
22/06/2015 14:00,0,2.06,65.39,14.78,686.52
22/06/2015 15:00,0,2.02,63.73,14.99,516.08
22/06/2015 16:00,0,1.82,64.49,14.86,283.57
22/06/2015 17:00,0,1.51,74.14,13.55,94.5
22/06/2015 18:00,0,1.63,80.25,12.85,94.46
22/06/2015 19:00,0,0.8,83.5,12.51,99.03
22/06/2015 20:00,0,0.3,88.28,11.96,28.25
22/06/2015 21:00,0,0.9,89.65,11.46,13.41
22/06/2015 22:00,0,0.52,90.12,10.98,7.52
22/06/2015 23:00,0,0.97,91.17,10.29,-9999
23/06/2015 00:00,0,1.05,92.35,9.94,-9999
23/06/2015 01:00,0,1,92.12,9.93,-9999
23/06/2015 02:00,0,0.67,93.05,9.98,-9999
23/06/2015 03:00,0,0.46,94.95,9.89,-9999
23/06/2015 04:00,0,0.78,97.8,9.69,-9999
23/06/2015 05:00,0.8,1.18,99.38,9.67,-9999
23/06/2015 06:00,0.5,3.06,83.85,9.42,1.99
23/06/2015 07:00,0.1,4.62,74.21,9.16,8.87
23/06/2015 08:00,0,2.32,76.93,8.71,20.52
23/06/2015 09:00,0,1.66,72.4,8.96,80.94
23/06/2015 10:00,0,1.05,65.46,10.71,329.4
23/06/2015 11:00,0,1.28,58.41,12.84,690.83
23/06/2015 12:00,0,2.52,43.88,14.91,807.15
23/06/2015 13:00,0,5.55,45.25,14.45,783.6
23/06/2015 14:00,0,4.76,42.93,15.3,917.27
23/06/2015 15:00,0,4.81,46.49,14.71,838.1
23/06/2015 16:00,0,3.98,39.12,15.62,828.88
23/06/2015 17:00,0,3.93,33.8,16.12,593.33
23/06/2015 18:00,0,5,34.55,14.07,194.12
23/06/2015 19:00,0,4.99,34.5,14.32,306.55
23/06/2015 20:00,0,5.12,35.22,13.48,213.65
23/06/2015 21:00,0,5.14,36.28,11.73,35.49
23/06/2015 22:00,0,5.23,39.48,10.59,5.06
23/06/2015 23:00,0,4.74,41.39,9.95,-9999
24/06/2015 00:00,0,4.57,40.78,9.53,-9999
24/06/2015 01:00,0,4.3,42.04,8.96,-9999
24/06/2015 02:00,0,3.45,43.52,8.63,-9999
24/06/2015 03:00,0,2.85,44.99,8.32,-9999
24/06/2015 04:00,0,2.26,47.29,7.61,-9999
24/06/2015 05:00,0,2.67,47.1,7.49,-9999
24/06/2015 06:00,0,2.8,49.13,6.84,3.39
24/06/2015 07:00,0,2.74,50.09,6.62,14.5
24/06/2015 08:00,0,2.34,51.42,6.41,19.61
24/06/2015 09:00,0,2.59,43.52,8.19,363.23
24/06/2015 10:00,0,3.53,41.28,9.97,550.88
24/06/2015 11:00,0,4.12,39.45,11.3,693.2
24/06/2015 12:00,0,4.69,38.09,12.53,805.77
24/06/2015 13:00,0,4.13,35.92,14.02,873.25
24/06/2015 14:00,0,3.97,35.09,15.23,896.25
24/06/2015 15:00,0,4.05,32.16,16.11,875.5
24/06/2015 16:00,0,3.85,30.49,16.97,803.55
24/06/2015 17:00,0,3.48,30.55,17.57,691.15
24/06/2015 18:00,0,3.74,29.55,17.71,554.88
24/06/2015 19:00,0,4.07,30.01,17.44,399.12
24/06/2015 20:00,0,4.11,28.48,16.96,237.95
24/06/2015 21:00,0,2.54,33.49,15.52,79.17
24/06/2015 22:00,0,2,47.49,12.44,5.82
24/06/2015 23:00,0,2.06,56,10.61,-9999
25/06/2015 00:00,0,2.13,61.87,9.61,-9999
25/06/2015 01:00,0,1.93,67.6,8.92,-9999
25/06/2015 02:00,0,2.22,73.37,7.81,-9999
25/06/2015 03:00,0,2.34,75.92,7.44,-9999
25/06/2015 04:00,0,2.38,79.2,7.12,-9999
25/06/2015 05:00,0,2.32,81.12,6.86,-9999
25/06/2015 06:00,0,2.2,82.3,6.45,3.62
25/06/2015 07:00,0,1.86,81.67,6.52,13.53
25/06/2015 08:00,0,1.73,79.46,6.8,19.75
25/06/2015 09:00,0,0.78,69.12,8.89,360.1
25/06/2015 10:00,0,0.98,63.92,11.27,499.45
25/06/2015 11:00,0,1.85,65.63,12.13,684.65
25/06/2015 12:00,0,1.92,64.95,13.38,714.62
25/06/2015 13:00,0,1.69,62.3,14.08,642.92
25/06/2015 14:00,0,2.28,58.74,15.26,831.73
25/06/2015 15:00,0,2.54,53.99,16.5,808.42
25/06/2015 16:00,0,2.02,51.71,17.09,683.92
25/06/2015 17:00,0,2.22,43.43,18.7,610.08
25/06/2015 18:00,0,3.69,27.56,18.54,426.25
25/06/2015 19:00,0,4.21,29.51,17.68,222.93
25/06/2015 20:00,0,4.07,30.79,17.82,251.3
25/06/2015 21:00,0,5.01,30.48,16.19,66.85
25/06/2015 22:00,0,5.79,29.05,14.99,4.15
25/06/2015 23:00,0,4.91,30.91,14.27,-9999
26/06/2015 00:00,0,3.69,36.77,13.21,-9999
26/06/2015 01:00,0,3.41,40.87,12.58,-9999
26/06/2015 02:00,0,3.3,42.9,12.17,-9999
26/06/2015 03:00,0,2.98,45.07,11.76,-9999
26/06/2015 04:00,0,2.91,47.39,11.61,-9999
26/06/2015 05:00,0,2.44,51.04,11.02,-9999
26/06/2015 06:00,0,2.77,51.78,10.6,4.16
26/06/2015 07:00,0,2.04,54.05,10.49,17.73
26/06/2015 08:00,0,2.07,52.73,10.61,25.3
26/06/2015 09:00,0,1.57,48.94,11.97,342.43
26/06/2015 10:00,0,1.78,42.43,14.46,528.77
26/06/2015 11:00,0,2.64,34.33,15.82,681.58
26/06/2015 12:00,0,3.26,32.57,17.21,794.75
26/06/2015 13:00,0,3.01,31.84,18.5,855.5
26/06/2015 14:00,0,3.98,28.35,19.48,885
26/06/2015 15:00,0,4.28,27.55,20.16,858.5
26/06/2015 16:00,0,4,26.26,20.82,776.73
26/06/2015 17:00,0,4.58,28.74,21.05,670.2
26/06/2015 18:00,0,3.87,29.56,21.41,546.58
26/06/2015 19:00,0,4.15,31.35,21.07,390.05
26/06/2015 20:00,0,5.03,34.13,19.75,196.22
26/06/2015 21:00,0,5.47,37.91,18.26,46.14
26/06/2015 22:00,0,5.4,41.08,17.45,7.56
26/06/2015 23:00,0,4.55,43.86,17.03,-9999
27/06/2015 00:00,0,1.81,43.34,16.49,-9999
27/06/2015 01:00,0,1.44,44.75,15.66,-9999
27/06/2015 02:00,0,1.53,45.57,14.39,-9999
27/06/2015 03:00,0,2.01,50.06,12.75,-9999
27/06/2015 04:00,0,2.24,53.05,11.77,-9999
27/06/2015 05:00,0,2.12,52.86,11.85,-9999
27/06/2015 06:00,0,1.5,52.28,12.38,3.77
27/06/2015 07:00,0,0.86,54.66,12.45,29.27
27/06/2015 08:00,0,0.85,57.86,12,43.28
27/06/2015 09:00,0,0.55,51.63,13.58,317.55
27/06/2015 10:00,0,1.05,55.52,15.1,515.95
27/06/2015 11:00,0,1.38,51.86,16.43,669.12
27/06/2015 12:00,0,1.98,47.84,17.63,593.48
27/06/2015 13:00,0,1.87,52.05,18.58,745.65
27/06/2015 14:00,0,1.92,55.18,19.09,656.85
27/06/2015 15:00,0,1.73,54.83,18.3,424.85
27/06/2015 16:00,0,1.53,51.79,17.49,179.22
27/06/2015 17:00,3.2,6.22,66.84,13.62,45.33
27/06/2015 18:00,0,1.62,78.76,13.29,378.77
27/06/2015 19:00,0,1.94,66.77,13.8,124.94
27/06/2015 20:00,0,2.93,49.97,15.16,137.62
27/06/2015 21:00,0,2.57,54.84,14.78,37.42
27/06/2015 22:00,0,3.16,61.72,13.36,2.67
27/06/2015 23:00,0.1,2.16,68,12.21,-9999
28/06/2015 00:00,0.3,1.84,71.09,11.94,-9999
28/06/2015 01:00,0.1,3.46,67.83,11.54,-9999
28/06/2015 02:00,0,1.76,69.3,11.02,-9999
28/06/2015 03:00,0,1.86,73.83,9.89,-9999
28/06/2015 04:00,0,2.48,60.91,11.41,-9999
28/06/2015 05:00,0,3.62,56.52,12.08,-9999
28/06/2015 06:00,0,2.2,56.29,11.36,3.28
28/06/2015 07:00,0,1.67,57.16,10.7,16.31
28/06/2015 08:00,0,2.29,50.62,11.69,22.79
28/06/2015 09:00,0,3.16,46.12,12.84,339.68
28/06/2015 10:00,0,3.67,40.27,14.49,536.52
28/06/2015 11:00,0,3.85,39.2,15.43,680.52
28/06/2015 12:00,0,3.49,36.55,16.72,781.73
28/06/2015 13:00,0,3.49,33.98,17.89,855.25
28/06/2015 14:00,0,3.26,34.86,18.89,883
28/06/2015 15:00,0,3.51,31.75,19.74,860.25
28/06/2015 16:00,0,3.93,28.91,20.43,795.33
28/06/2015 17:00,0,3.69,27.86,20.91,689.67
28/06/2015 18:00,0,3.53,27.55,20.97,553.35
28/06/2015 19:00,0,3.54,25.97,20.88,400.25
28/06/2015 20:00,0,3.62,27.77,20.04,225.95
28/06/2015 21:00,0,4.23,28.96,18.63,71.89
28/06/2015 22:00,0,4.04,33.36,17.24,7.75
28/06/2015 23:00,0,3.58,39.11,15.66,-9999
29/06/2015 00:00,0,3.57,39.07,15.39,-9999
29/06/2015 01:00,0,2.35,39.24,13.99,-9999
29/06/2015 02:00,0,2.67,40.79,12.92,-9999
29/06/2015 03:00,0,2.9,41.38,12.59,-9999
29/06/2015 04:00,0,2.77,43.56,12.36,-9999
29/06/2015 05:00,0,2.64,46.19,11.86,-9999
29/06/2015 06:00,0,2.54,45.09,12.16,4.21
29/06/2015 07:00,0,2.25,45.83,12.33,26.04
29/06/2015 08:00,0,1.98,48.3,12.74,43.34
29/06/2015 09:00,0,0.89,45.24,14.94,263.4
29/06/2015 10:00,0,0.49,52.45,16.09,412.98
29/06/2015 11:00,0,0.86,55.44,15.99,496.7
29/06/2015 12:00,0,1.1,56.53,16.59,522.1
29/06/2015 13:00,0,1.57,54.33,17.66,711.55
29/06/2015 14:00,0,2.09,50.33,18.9,802.98
29/06/2015 15:00,0,1.66,52.3,19.2,543.58
29/06/2015 16:00,0,1.78,53.04,19.71,568.67
29/06/2015 17:00,0,2.63,46.15,21.55,741.3
29/06/2015 18:00,0,3.08,38.22,21.86,595.98
29/06/2015 19:00,0,3.51,34.04,21.66,457.43
29/06/2015 20:00,0,4.15,33.07,20.18,154.28
29/06/2015 21:00,0,3.61,34.82,19.22,62.31
29/06/2015 22:00,0,3.7,34.33,18.22,6.91
29/06/2015 23:00,0,3.33,34.99,17.3,-9999
30/06/2015 00:00,0,3.36,39.37,16.59,-9999
30/06/2015 01:00,0,3.04,40.42,15.8,-9999
30/06/2015 02:00,0,2.99,45,15.24,-9999
30/06/2015 03:00,0,2.23,48.09,14.55,-9999
30/06/2015 04:00,0,2.28,53.69,13.12,-9999
30/06/2015 05:00,0,1.98,55.31,12.65,-9999
30/06/2015 06:00,0,2.43,55.74,12.09,4.23
30/06/2015 07:00,0,2.4,59.25,11.91,26.32
30/06/2015 08:00,0,2.05,58.8,12.32,40.39
30/06/2015 09:00,0,1.73,53.44,13.8,345.02
30/06/2015 10:00,0,0.49,42.91,18.07,531.05
30/06/2015 11:00,0,1.15,37.1,18.87,677
30/06/2015 12:00,0,1.77,41.44,20,795.95
30/06/2015 13:00,0,2.33,37.57,20.79,872.75
30/06/2015 14:00,0,2.38,34.08,21.45,896.25
30/06/2015 15:00,0,2.83,31.84,22.46,874.25
30/06/2015 16:00,0,2.68,31.16,23.17,801.08
30/06/2015 17:00,0,2.79,33.35,23.7,685.6
30/06/2015 18:00,0,2.73,33.12,23.8,548.6
30/06/2015 19:00,0,2.15,38.67,22.98,394.52
30/06/2015 20:00,0,1.53,42.6,21.89,235.53
30/06/2015 21:00,0,1.14,48.08,20.16,78.55
30/06/2015 22:00,0,1.8,56.36,17.5,4.63
30/06/2015 23:00,0,1.75,62.72,16.34,-9999
01/07/2015 00:00,0,1.62,69.64,15.39,-9999
01/07/2015 01:00,0,1.8,74.68,14.28,-9999
01/07/2015 02:00,0,2.01,78.32,13.5,-9999
01/07/2015 03:00,0,1.89,81.8,13.09,-9999
01/07/2015 04:00,0,2.02,83.83,12.74,-9999
01/07/2015 05:00,0,2.02,87.75,12.5,-9999
01/07/2015 06:00,0,2.04,89.22,12.31,3.18
01/07/2015 07:00,0,1.88,89.55,12.3,13.98
