datetime,rainfall_amount,wind_speed,relative_humidity,air_temperature,shortwave_global,cloud_transmissivity
13/07/2015 04:00,4.0,0.02,98.73,16.31,0.0,0.664682
13/07/2015 05:00,4.0,0.02,98.96,15.78,25.03,0.681205
13/07/2015 06:00,0.2,0.03,99.65,15.73,77.9,0.697729
13/07/2015 07:00,0.0,0.09,99.38,17.32,277.47,0.697729
13/07/2015 08:00,0.0,0.05,97.28,19.02,300.9,0.697729
13/07/2015 09:00,0.0,1.26,70.94,21.88,527.05,0.697729
13/07/2015 10:00,0.0,1.79,53.36,24.66,764.27,0.901765
13/07/2015 11:00,0.0,2.01,44.61,27.0,596.17,0.901765
13/07/2015 12:00,0.0,2.03,40.64,27.97,925.93,0.901765
13/07/2015 13:00,0.0,2.41,37.56,28.35,949.48,0.901765
13/07/2015 14:00,0.0,2.33,31.77,30.4,713.68,0.576382
13/07/2015 15:00,0.0,2.2,30.41,30.32,445.35,0.576382
13/07/2015 16:00,0.0,1.88,32.91,29.54,285.27,0.576382
13/07/2015 17:00,0.0,1.5,37.42,28.18,298.02,0.576382
13/07/2015 18:00,0.0,1.42,36.63,27.05,110.78,0.576382
13/07/2015 19:00,0.0,1.63,33.87,26.85,39.63,0.576382
13/07/2015 20:00,0.0,1.58,36.37,25.23,1.03,0.604166
13/07/2015 21:00,0.0,1.66,36.49,24.03,0.0,0.631949
13/07/2015 22:00,0.0,1.36,37.32,23.31,0.0,0.659733
13/07/2015 23:00,0.0,1.21,39.72,22.88,0.0,0.687516
14/07/2015 00:00,0.0,1.07,41.43,22.59,0.0,0.7153
14/07/2015 01:00,0.0,0.8,43.48,22.4,0.0,0.743084
14/07/2015 02:00,0.0,0.18,55.95,20.15,0.0,0.770867
14/07/2015 03:00,0.0,0.08,64.42,19.16,0.0,0.798651
14/07/2015 04:00,0.0,0.01,74.39,18.38,0.0,0.826434
14/07/2015 05:00,0.0,0.09,79.63,17.9,11.22,0.854218
14/07/2015 06:00,0.0,0.0,83.38,17.68,89.5,0.882002
14/07/2015 07:00,0.0,0.01,83.98,18.5,293.03,0.882002
14/07/2015 08:00,0.0,0.03,65.89,21.71,583.78,0.882002
14/07/2015 09:00,0.0,0.62,45.28,28.74,720.38,0.882002
14/07/2015 10:00,0.0,1.14,46.93,29.23,863.1,1.0
14/07/2015 11:00,0.0,1.28,48.04,29.13,942.43,1.0
14/07/2015 12:00,0.0,1.3,48.39,29.23,953.45,1.0
14/07/2015 13:00,0.0,1.63,44.59,30.12,964.65,1.0
14/07/2015 14:00,0.0,1.79,40.71,31.55,627.12,0.805822
14/07/2015 15:00,0.0,2.09,40.21,31.08,714.35,0.805822
14/07/2015 16:00,0.0,1.78,38.13,32.5,556.18,0.805822
14/07/2015 17:00,0.0,1.58,36.48,33.2,396.8,0.805822
14/07/2015 18:00,0.0,1.37,36.84,32.71,165.68,0.805822
14/07/2015 19:00,0.0,0.9,41.07,30.4,20.03,0.805822
14/07/2015 20:00,0.0,0.08,60.45,26.44,0.33,0.822003
14/07/2015 21:00,0.0,0.03,74.79,22.48,0.0,0.838185
14/07/2015 22:00,0.0,0.06,82.88,20.11,0.0,0.854366
14/07/2015 23:00,0.0,0.03,87.38,18.43,0.0,0.870548
15/07/2015 00:00,0.0,0.0,90.66,16.83,0.0,0.886729
15/07/2015 01:00,0.0,0.01,93.25,15.48,0.0,0.902911
15/07/2015 02:00,0.0,0.0,94.44,14.44,0.0,0.919092
15/07/2015 03:00,0.0,0.01,95.53,13.46,0.0,0.935274
15/07/2015 04:00,0.0,0.0,96.21,12.65,0.07,0.951455
15/07/2015 05:00,0.0,0.0,96.89,11.97,17.23,0.967637
15/07/2015 06:00,0.0,0.03,98.38,11.97,174.85,0.983818
15/07/2015 07:00,0.0,0.0,93.79,14.89,363.05,1.0
15/07/2015 08:00,0.0,0.03,63.13,21.18,537.47,1.0
15/07/2015 09:00,0.0,0.23,40.79,29.12,694.47,1.0
15/07/2015 10:00,0.0,0.68,41.32,30.14,814.52,1.0
15/07/2015 11:00,0.0,0.93,43.07,29.6,896.1,0.98551
15/07/2015 12:00,0.0,1.43,47.74,29.06,923.85,0.98551
15/07/2015 13:00,0.0,2.05,44.97,30.14,903.93,0.98551
15/07/2015 14:00,0.0,2.53,42.58,31.29,838.85,0.98551
15/07/2015 15:00,0.0,2.28,41.64,32.48,714.58,0.777889
15/07/2015 16:00,0.0,1.98,40.11,33.64,542.2,0.777889
15/07/2015 17:00,0.0,1.93,40.84,33.63,309.78,0.777889
15/07/2015 18:00,0.0,2.04,44.93,32.49,163.35,0.777889
15/07/2015 19:00,0.0,1.75,50.25,29.81,23.83,0.777889
15/07/2015 20:00,0.0,1.49,52.36,28.14,1.87,0.788786
15/07/2015 21:00,0.0,0.53,57.03,26.91,0.0,0.799682
15/07/2015 22:00,0.0,0.18,66.69,25.08,0.0,0.810578
15/07/2015 23:00,0.0,0.2,74.43,23.59,0.0,0.821475
16/07/2015 00:00,4.1,0.21,92.85,21.76,0.0,0.832371
16/07/2015 01:00,0.1,0.02,97.42,20.89,0.0,0.843267
16/07/2015 02:00,0.0,0.0,97.8,20.03,0.0,0.854164
16/07/2015 03:00,0.0,0.0,98.8,19.5,0.0,0.86506
16/07/2015 04:00,0.0,0.0,99.08,19.7,0.0,0.875956
16/07/2015 05:00,0.0,0.0,99.12,19.7,15.8,0.886853
16/07/2015 06:00,0.0,0.0,99.46,19.82,110.97,0.897749
16/07/2015 07:00,0.0,0.08,98.84,20.73,231.98,0.908645
16/07/2015 08:00,0.0,0.0,90.66,23.23,438.95,0.908645
16/07/2015 09:00,0.0,0.28,68.03,27.69,643.43,0.908645
16/07/2015 10:00,0.0,1.07,62.79,29.48,795.6,0.908645
16/07/2015 11:00,0.0,1.56,60.58,30.13,818.33,0.725117
16/07/2015 12:00,0.0,2.13,58.4,29.53,893.35,0.725117
16/07/2015 13:00,0.0,2.23,56.07,30.58,505.07,0.725117
16/07/2015 14:00,0.0,2.0,54.63,30.6,376.25,0.725117
16/07/2015 15:00,0.0,1.78,59.41,28.83,567.85,0.745525
16/07/2015 16:00,0.0,2.3,54.45,30.42,539.18,0.745525
16/07/2015 17:00,0.0,2.11,52.88,29.88,361.63,0.745525
16/07/2015 18:00,0.0,1.8,50.94,30.4,144.97,0.745525
16/07/2015 19:00,0.0,1.58,52.48,28.98,10.08,0.745525
16/07/2015 20:00,0.0,0.32,64.43,26.09,0.18,0.765714
16/07/2015 21:00,0.0,0.17,71.33,24.22,0.0,0.785904
16/07/2015 22:00,0.0,0.12,79.34,23.04,0.0,0.806093
16/07/2015 23:00,0.0,0.56,75.88,22.38,0.0,0.826283
17/07/2015 00:00,0.0,0.03,83.64,21.12,0.0,0.846472
17/07/2015 01:00,0.0,0.0,90.88,19.62,0.0,0.866662
17/07/2015 02:00,0.0,0.0,93.48,18.81,0.0,0.886851
17/07/2015 03:00,0.0,0.0,94.75,17.78,0.0,0.907041
17/07/2015 04:00,0.0,0.02,96.18,16.93,0.18,0.92723
17/07/2015 05:00,0.0,0.01,97.39,16.42,27.33,0.94742
17/07/2015 06:00,0.0,0.01,98.46,16.53,129.48,0.967609
17/07/2015 07:00,0.0,0.0,96.38,18.41,307.07,0.987799
17/07/2015 08:00,0.0,0.02,74.26,23.05,474.58,0.987799
17/07/2015 09:00,0.0,0.23,59.12,27.56,657.05,0.987799
17/07/2015 10:00,0.0,0.76,55.21,29.58,795.73,0.987799
17/07/2015 11:00,0.0,0.77,54.69,30.23,885.35,0.691577
17/07/2015 12:00,0.0,1.24,57.74,29.64,888.48,0.691577
17/07/2015 13:00,0.0,1.85,55.67,30.18,638.45,0.691577
17/07/2015 14:00,0.0,1.92,52.29,31.45,65.52,0.691577
17/07/2015 15:00,0.0,1.95,55.26,28.26,82.48,0.102259
17/07/2015 16:00,13.3,1.87,73.95,21.57,23.57,0.102259
17/07/2015 17:00,9.4,1.1,95.95,17.94,0.4,0.102259
17/07/2015 18:00,5.9,2.14,94.89,17.71,19.83,0.102259
17/07/2015 19:00,2.1,0.71,97.93,17.4,19.35,0.102259
17/07/2015 20:00,0.0,0.8,98.59,17.26,0.62,0.176888
17/07/2015 21:00,0.0,0.7,98.13,16.83,0.0,0.251518
17/07/2015 22:00,0.0,0.47,96.29,16.32,0.0,0.326147
17/07/2015 23:00,0.2,0.68,97.63,15.53,0.0,0.400777
18/07/2015 00:00,0.0,0.09,97.68,14.7,0.0,0.475406
18/07/2015 01:00,0.0,0.1,98.7,13.88,0.0,0.550036
18/07/2015 02:00,0.0,0.07,99.18,13.26,0.0,0.624665
18/07/2015 03:00,0.0,0.19,99.5,13.17,0.0,0.699295
18/07/2015 04:00,0.0,0.05,99.19,12.36,0.07,0.773924
18/07/2015 05:00,0.0,0.01,99.54,11.83,20.02,0.848554
18/07/2015 06:00,0.0,0.0,99.96,11.82,164.8,0.923184
18/07/2015 07:00,0.0,0.11,99.76,14.07,349.15,0.997813
18/07/2015 08:00,0.0,0.03,84.98,18.58,523.07,0.997813
18/07/2015 09:00,0.0,0.06,56.88,25.44,677.25,0.997813
18/07/2015 10:00,0.0,0.12,48.12,28.03,782.28,0.997813
18/07/2015 11:00,0.0,0.4,49.44,29.1,866.27,0.839725
18/07/2015 12:00,0.0,0.57,56.39,27.84,748.27,0.839725
18/07/2015 13:00,0.0,0.43,49.98,29.38,656.3,0.839725
18/07/2015 14:00,0.0,0.06,46.92,31.31,726.58,0.839725
18/07/2015 15:00,0.0,0.13,44.95,33.25,518.93,0.587171
18/07/2015 16:00,0.0,0.39,41.49,33.81,191.83,0.587171
18/07/2015 17:00,0.0,0.11,50.04,32.57,327.68,0.587171
18/07/2015 18:00,0.0,0.06,54.88,31.68,158.43,0.587171
18/07/2015 19:00,0.0,0.17,52.07,31.26,24.52,0.587171
18/07/2015 20:00,0.0,0.05,67.9,26.23,0.1,0.617351
18/07/2015 21:00,0.0,0.04,80.5,22.53,0.0,0.647531
18/07/2015 22:00,0.0,0.13,86.28,20.55,0.0,0.677712
18/07/2015 23:00,0.0,0.03,90.87,19.17,0.0,0.707892
19/07/2015 00:00,0.0,0.01,93.91,17.99,0.0,0.738072
19/07/2015 01:00,0.0,0.03,95.99,17.13,0.0,0.768253
19/07/2015 02:00,0.0,0.01,97.65,17.03,0.0,0.798433
19/07/2015 03:00,0.0,0.02,97.26,17.03,0.0,0.828613
19/07/2015 04:00,0.0,0.0,96.92,16.23,0.0,0.858794
19/07/2015 05:00,0.0,0.0,97.44,15.5,21.0,0.888974
19/07/2015 06:00,0.0,0.03,98.77,15.33,149.12,0.919154
19/07/2015 07:00,0.0,0.02,97.13,17.53,317.97,0.949335
19/07/2015 08:00,0.0,0.0,73.32,22.36,482.17,0.949335
19/07/2015 09:00,0.0,0.01,56.56,27.63,634.65,0.949335
19/07/2015 10:00,0.0,0.2,46.44,30.94,650.88,0.949335
19/07/2015 11:00,0.0,0.25,50.63,31.2,594.9,0.735306
19/07/2015 12:00,0.0,0.73,54.53,30.21,737.7,0.735306
19/07/2015 13:00,0.0,1.49,56.78,28.56,761.57,0.735306
19/07/2015 14:00,0.0,1.24,56.95,28.44,531.08,0.735306
19/07/2015 15:00,0.0,1.57,50.94,30.62,465.37,0.703459
19/07/2015 16:00,0.0,1.32,49.28,32.46,540.47,0.703459
19/07/2015 17:00,0.0,1.04,48.5,32.38,356.58,0.703459
19/07/2015 18:00,0.0,1.04,46.67,32.51,130.45,0.703459
19/07/2015 19:00,0.0,0.81,48.55,30.16,9.1,0.703459
19/07/2015 20:00,0.0,0.16,65.12,26.38,0.0,0.722495
19/07/2015 21:00,4.0,0.05,90.58,21.41,0.0,0.741532
19/07/2015 22:00,4.0,0.08,95.46,19.58,0.0,0.760568
19/07/2015 23:00,4.0,0.05,97.28,18.79,0.0,0.779605
20/07/2015 00:00,4.0,0.0,98.16,18.65,0.0,0.798641
20/07/2015 01:00,4.0,0.08,98.73,18.69,0.1,0.817677
20/07/2015 02:00,4.0,0.63,98.33,18.67,0.0,0.836714
20/07/2015 03:00,4.0,0.03,99.37,18.45,0.0,0.85575
20/07/2015 04:00,4.0,0.21,99.76,18.21,0.0,0.874786
20/07/2015 05:00,0.1,0.06,99.65,17.62,17.97,0.893823
20/07/2015 06:00,0.0,0.03,99.84,17.18,141.15,0.912859
20/07/2015 07:00,0.0,0.02,99.93,18.08,353.12,0.931896
20/07/2015 08:00,0.0,0.06,92.63,21.28,494.45,0.931896
20/07/2015 09:00,0.0,0.1,66.63,27.69,503.3,0.931896
20/07/2015 10:00,0.0,0.43,58.83,29.33,733.65,0.931896
20/07/2015 11:00,0.0,0.42,56.56,29.78,911.45,0.919643
20/07/2015 12:00,0.0,0.7,56.3,29.47,927.13,0.919643
20/07/2015 13:00,0.0,1.4,52.42,29.8,846.98,0.919643
20/07/2015 14:00,0.0,1.64,45.37,31.35,641.83,0.919643
20/07/2015 15:00,0.0,1.63,43.98,32.13,432.9,0.359253
20/07/2015 16:00,0.0,1.37,44.95,31.38,172.67,0.359253
20/07/2015 17:00,0.0,1.27,46.27,30.1,184.38,0.359253
20/07/2015 18:00,0.0,0.85,52.37,28.58,42.52,0.359253
20/07/2015 19:00,0.2,0.58,59.18,26.94,10.43,0.359253
20/07/2015 20:00,2.0,0.85,78.3,22.88,0.0,0.412648
20/07/2015 21:00,1.0,0.93,88.56,20.98,0.0,0.466044
20/07/2015 22:00,1.2,1.18,93.51,19.99,0.0,0.51944
20/07/2015 23:00,0.0,0.93,95.97,19.61,0.0,0.572835
21/07/2015 00:00,0.0,0.9,95.79,19.64,0.0,0.626231
21/07/2015 01:00,0.0,0.53,96.13,19.48,0.0,0.679626
21/07/2015 02:00,0.0,0.28,96.63,18.81,0.0,0.733022
21/07/2015 03:00,0.2,0.05,97.58,17.99,0.0,0.786418
21/07/2015 04:00,0.0,0.13,98.37,17.78,0.0,0.839813
21/07/2015 05:00,0.0,0.11,97.69,16.99,14.5,0.893209
21/07/2015 06:00,0.0,0.24,99.37,16.78,156.27,0.946604
21/07/2015 07:00,0.0,0.24,97.54,18.5,339.03,1.0
21/07/2015 08:00,0.0,0.61,82.98,21.98,523.12,1.0
21/07/2015 09:00,0.0,0.62,65.89,26.56,680.48,1.0
21/07/2015 10:00,0.0,0.11,52.98,29.83,811.67,1.0
21/07/2015 11:00,0.0,0.35,49.79,31.68,887.57,0.997456
21/07/2015 12:00,0.0,0.59,56.68,30.53,916.95,0.997456
21/07/2015 13:00,0.0,1.21,54.49,31.13,902.83,0.997456
21/07/2015 14:00,0.0,1.36,49.36,32.8,843.37,0.997456
21/07/2015 15:00,0.0,1.67,43.12,33.88,720.37,0.841197
21/07/2015 16:00,0.0,1.65,40.51,34.58,572.12,0.841197
21/07/2015 17:00,0.0,1.71,41.24,34.44,379.67,0.841197
21/07/2015 18:00,0.0,1.53,41.46,33.05,153.85,0.841197
21/07/2015 19:00,0.0,1.28,44.37,30.07,20.62,0.841197
21/07/2015 20:00,0.0,1.23,47.22,28.69,0.33,0.850793
21/07/2015 21:00,0.0,1.22,51.57,27.98,0.0,0.860389
21/07/2015 22:00,0.0,0.47,59.58,26.63,0.0,0.869985
21/07/2015 23:00,0.0,0.09,74.28,23.98,0.0,0.879581
22/07/2015 00:00,0.0,0.08,83.35,22.15,0.0,0.889176
22/07/2015 01:00,0.0,0.02,88.98,20.95,0.0,0.898772
22/07/2015 02:00,0.0,0.03,93.53,19.68,0.0,0.908368
22/07/2015 03:00,0.0,0.01,95.37,18.89,0.0,0.917964
22/07/2015 04:00,0.0,0.0,96.06,18.21,0.0,0.927559
22/07/2015 05:00,0.0,0.02,97.24,17.7,19.18,0.937155
22/07/2015 06:00,0.0,0.03,98.25,17.68,127.33,0.946751
22/07/2015 07:00,0.0,0.0,95.08,19.54,295.85,0.956347
22/07/2015 08:00,0.0,0.0,73.34,24.02,472.07,0.956347
22/07/2015 09:00,0.0,0.03,53.69,29.72,619.92,0.956347
22/07/2015 10:00,0.0,0.19,49.69,31.91,683.53,0.956347
22/07/2015 11:00,0.0,0.23,50.14,32.87,543.52,0.501004
22/07/2015 12:00,0.0,0.31,63.51,29.84,604.83,0.501004
22/07/2015 13:00,0.0,0.51,70.92,27.48,446.52,0.501004
22/07/2015 14:00,0.0,0.24,67.43,29.28,180.25,0.501004
22/07/2015 15:00,0.0,0.29,68.26,28.87,357.73,0.463605
22/07/2015 16:00,0.0,0.42,67.89,28.46,263.08,0.463605
22/07/2015 17:00,0.0,0.58,64.27,29.07,320.78,0.463605
22/07/2015 18:00,0.0,0.89,56.12,30.92,48.88,0.463605
22/07/2015 19:00,0.0,0.47,63.34,28.07,3.27,0.463605
22/07/2015 20:00,0.0,0.86,63.95,25.8,0.0,0.508304
22/07/2015 21:00,0.0,1.49,58.64,25.16,0.0,0.553004
22/07/2015 22:00,0.0,1.6,53.04,24.98,0.0,0.597703
22/07/2015 23:00,0.0,1.43,61.53,23.23,0.0,0.642403
23/07/2015 00:00,0.0,0.68,65.53,22.66,0.0,0.687103
23/07/2015 01:00,0.0,0.23,75.8,21.38,0.0,0.731802
23/07/2015 02:00,0.0,0.08,85.81,19.57,0.0,0.776502
23/07/2015 03:00,0.0,0.01,89.84,18.12,0.0,0.821202
23/07/2015 04:00,0.0,0.12,92.05,16.98,0.0,0.865901
23/07/2015 05:00,0.0,0.05,94.81,16.0,14.77,0.910601
23/07/2015 06:00,0.0,0.09,95.12,16.02,146.42,0.9553
23/07/2015 07:00,0.0,0.12,88.11,18.18,328.37,1.0
23/07/2015 08:00,0.0,0.64,69.6,22.23,506.42,1.0
23/07/2015 09:00,0.0,0.1,51.66,28.18,668.58,1.0
23/07/2015 10:00,0.0,0.26,46.26,30.78,791.37,1.0
23/07/2015 11:00,0.0,0.38,47.48,31.22,898.95,0.76734
23/07/2015 12:00,0.0,0.22,57.43,29.08,798.0,0.76734
23/07/2015 13:00,0.0,0.75,66.35,26.84,839.63,0.76734
23/07/2015 14:00,0.0,1.58,65.03,26.19,224.82,0.76734
23/07/2015 15:00,0.0,1.07,69.43,24.82,91.22,0.252098
23/07/2015 16:00,0.0,0.26,73.61,24.32,268.77,0.252098
23/07/2015 17:00,0.0,0.27,65.57,26.88,147.32,0.252098
23/07/2015 18:00,0.0,0.1,53.29,30.66,18.07,0.252098
23/07/2015 19:00,0.0,0.23,73.81,24.67,3.27,0.252098
23/07/2015 20:00,0.0,0.06,82.17,22.16,0.0,0.312599
23/07/2015 21:00,0.2,1.57,75.85,21.54,0.0,0.3731
23/07/2015 22:00,0.0,0.28,84.43,20.32,0.0,0.433601
23/07/2015 23:00,0.0,0.09,91.23,19.36,0.0,0.494101
24/07/2015 00:00,0.0,0.19,94.48,18.6,0.0,0.554602
24/07/2015 01:00,0.0,0.1,95.0,18.03,0.0,0.615103
24/07/2015 02:00,0.0,0.04,95.49,17.36,0.0,0.675604
24/07/2015 03:00,0.1,0.0,96.78,16.83,0.0,0.736105
24/07/2015 04:00,0.0,0.27,97.58,16.89,0.0,0.796606
24/07/2015 05:00,0.0,0.02,96.65,16.75,12.23,0.857107
24/07/2015 06:00,0.0,0.0,97.0,16.18,120.03,0.917608
24/07/2015 07:00,0.0,0.0,98.43,16.93,276.8,0.978108
24/07/2015 08:00,0.0,0.04,81.36,20.68,497.75,0.978108
24/07/2015 09:00,0.0,0.28,59.8,26.41,654.45,0.978108
24/07/2015 10:00,0.0,0.69,54.83,28.35,755.8,0.978108
24/07/2015 11:00,0.0,0.68,54.45,28.85,740.92,0.543567
24/07/2015 12:00,0.0,0.19,60.7,27.21,588.92,0.543567
24/07/2015 13:00,0.0,0.17,67.03,26.27,177.53,0.543567
24/07/2015 14:00,0.0,0.31,70.75,25.05,402.87,0.543567
24/07/2015 15:00,0.0,0.37,66.53,26.13,226.1,0.291155
24/07/2015 16:00,0.0,0.2,71.71,25.48,172.78,0.291155
24/07/2015 17:00,0.0,0.32,71.71,24.36,157.82,0.291155
24/07/2015 18:00,0.0,0.53,70.66,23.81,52.13,0.291155
24/07/2015 19:00,0.0,0.05,73.2,22.74,6.57,0.291155
24/07/2015 20:00,0.0,0.0,80.83,21.48,0.0,0.3302
24/07/2015 21:00,0.0,0.01,89.22,19.54,0.0,0.369246
24/07/2015 22:00,0.0,0.07,93.03,18.7,0.0,0.408292
24/07/2015 23:00,0.0,0.08,92.83,18.65,0.0,0.447337
25/07/2015 00:00,0.0,0.03,94.03,18.59,0.0,0.486383
25/07/2015 01:00,0.0,0.05,96.39,18.32,0.0,0.525428
25/07/2015 02:00,0.1,0.07,96.95,18.03,0.0,0.564474
25/07/2015 03:00,0.0,0.02,97.58,17.88,0.0,0.603519
25/07/2015 04:00,0.0,0.01,97.62,17.71,0.0,0.642565
25/07/2015 05:00,0.0,0.01,97.92,17.6,11.17,0.681611
25/07/2015 06:00,0.0,0.0,98.03,17.63,58.23,0.720656
25/07/2015 07:00,0.0,0.18,97.39,18.06,128.3,0.759702
25/07/2015 08:00,0.0,0.38,89.71,19.51,293.08,0.759702
25/07/2015 09:00,0.0,0.13,80.9,21.47,623.87,0.759702
25/07/2015 10:00,0.0,0.28,65.15,25.75,793.57,0.759702
25/07/2015 11:00,0.0,0.92,60.78,27.58,471.83,0.820101
25/07/2015 12:00,0.0,1.29,63.24,26.25,786.25,0.820101
25/07/2015 13:00,0.0,1.63,61.89,26.38,818.87,0.820101
25/07/2015 14:00,0.0,2.35,55.15,27.84,817.13,0.820101
25/07/2015 15:00,0.0,2.01,52.54,28.78,546.02,0.627128
25/07/2015 16:00,0.0,1.82,49.84,29.94,601.2,0.627128
25/07/2015 17:00,0.0,1.63,50.92,29.28,238.32,0.627128
25/07/2015 18:00,0.0,0.98,46.61,30.53,55.35,0.627128
25/07/2015 19:00,0.0,1.02,50.99,25.77,8.32,0.627128
25/07/2015 20:00,0.0,2.71,52.08,23.31,0.0,0.658201
25/07/2015 21:00,0.0,2.66,47.08,22.53,0.0,0.689273
25/07/2015 22:00,0.0,3.27,42.63,22.03,0.0,0.720346
25/07/2015 23:00,0.0,3.08,41.38,21.49,0.0,0.751419
26/07/2015 00:00,0.0,3.21,41.32,20.9,0.0,0.782491
26/07/2015 01:00,0.0,3.0,41.21,20.32,0.0,0.813564
26/07/2015 02:00,0.0,2.68,40.11,19.94,0.0,0.844637
26/07/2015 03:00,0.0,2.28,39.34,19.6,0.0,0.875709
26/07/2015 04:00,0.0,1.89,39.86,19.0,0.0,0.906782
26/07/2015 05:00,0.0,1.26,43.36,18.26,9.12,0.937855
26/07/2015 06:00,0.0,0.33,60.56,15.19,161.33,0.968927
26/07/2015 07:00,0.0,0.18,61.43,15.73,365.12,1.0
26/07/2015 08:00,0.0,0.3,50.8,19.5,542.5,1.0
26/07/2015 09:00,0.0,0.25,37.84,24.22,681.7,1.0
26/07/2015 10:00,0.0,0.33,34.08,27.18,808.75,1.0
26/07/2015 11:00,0.0,0.62,37.41,27.43,867.27,0.7287
26/07/2015 12:00,0.0,1.18,43.02,25.54,703.3,0.7287
26/07/2015 13:00,0.0,1.71,41.1,25.18,638.5,0.7287
26/07/2015 14:00,0.0,2.05,42.59,25.71,401.65,0.7287
26/07/2015 15:00,0.0,1.9,44.06,25.26,333.92,0.437655
26/07/2015 16:00,0.0,1.71,45.15,24.89,315.92,0.437655
26/07/2015 17:00,0.0,1.3,49.33,25.09,230.68,0.437655
26/07/2015 18:00,0.0,1.28,50.85,24.97,64.03,0.437655
26/07/2015 19:00,0.0,0.98,56.18,23.4,11.93,0.437655
26/07/2015 20:00,4.0,0.27,70.62,21.49,0.0,0.483202
26/07/2015 21:00,4.0,0.03,92.73,18.28,0.0,0.52875
26/07/2015 22:00,4.0,0.01,96.17,17.59,0.0,0.574297
26/07/2015 23:00,4.0,0.03,97.38,17.39,0.0,0.619845
27/07/2015 00:00,4.0,0.02,97.88,17.18,0.0,0.665392
27/07/2015 01:00,4.0,0.03,98.45,17.05,0.0,0.71094
27/07/2015 02:00,4.0,0.1,98.74,16.88,0.0,0.756487
27/07/2015 03:00,4.0,0.03,98.82,16.68,0.0,0.802035
27/07/2015 04:00,4.0,0.08,99.19,16.4,0.0,0.847583
27/07/2015 05:00,0.2,0.03,99.43,16.46,12.73,0.89313
27/07/2015 06:00,0.0,0.07,99.34,16.32,65.82,0.938678
27/07/2015 07:00,0.0,0.41,98.85,17.18,269.63,0.984225
27/07/2015 08:00,0.0,0.45,88.58,19.4,556.23,0.984225
27/07/2015 09:00,0.0,0.33,66.37,24.44,715.82,0.984225
27/07/2015 10:00,0.0,0.85,56.59,28.06,839.63,0.984225
27/07/2015 11:00,0.0,1.22,59.55,26.95,917.03,1.0
27/07/2015 12:00,0.0,1.68,64.07,25.75,940.22,1.0
27/07/2015 13:00,0.0,1.93,61.83,26.39,932.38,1.0
27/07/2015 14:00,0.0,1.83,54.61,28.02,857.93,1.0
27/07/2015 15:00,0.0,1.93,49.08,29.45,709.68,0.780106
27/07/2015 16:00,0.0,2.06,48.73,29.88,555.15,0.780106
27/07/2015 17:00,0.0,2.04,46.76,29.76,318.92,0.780106
27/07/2015 18:00,0.0,1.61,47.41,29.36,119.0,0.780106
27/07/2015 19:00,0.0,0.96,54.62,26.9,13.92,0.780106
27/07/2015 20:00,0.0,0.05,71.28,23.5,0.0,0.796895
27/07/2015 21:00,0.0,0.0,84.13,19.58,0.0,0.813683
27/07/2015 22:00,0.0,0.07,82.95,16.84,0.0,0.830472
27/07/2015 23:00,0.0,0.02,90.52,15.14,0.0,0.847261
28/07/2015 00:00,0.0,0.05,93.21,14.0,0.0,0.864049
28/07/2015 01:00,0.0,0.0,95.34,13.08,0.0,0.880838
28/07/2015 02:00,0.0,0.0,96.58,12.24,0.0,0.897627
28/07/2015 03:00,0.0,0.0,97.48,11.65,0.0,0.914415
28/07/2015 04:00,0.0,0.01,97.87,11.29,0.0,0.931204
28/07/2015 05:00,0.0,0.0,97.96,10.7,8.97,0.947993
28/07/2015 06:00,0.0,0.01,98.75,10.43,130.92,0.964781
28/07/2015 07:00,0.0,0.0,99.94,11.8,345.28,0.98157
28/07/2015 08:00,0.0,0.0,82.38,16.63,493.75,0.98157
28/07/2015 09:00,0.0,0.03,49.73,24.23,719.1,0.98157
28/07/2015 10:00,0.0,0.38,39.93,27.9,717.87,0.98157
28/07/2015 11:00,0.0,0.93,44.29,27.48,569.4,0.838892
28/07/2015 12:00,0.0,0.94,52.23,26.42,894.18,0.838892
28/07/2015 13:00,0.0,1.08,53.68,27.48,819.53,0.838892
28/07/2015 14:00,0.0,1.97,51.82,28.06,681.42,0.838892
28/07/2015 15:00,0.0,2.1,53.59,28.11,471.7,0.619721
28/07/2015 16:00,0.0,2.17,50.34,29.7,506.83,0.619721
28/07/2015 17:00,0.0,2.05,49.02,29.86,305.73,0.619721
28/07/2015 18:00,0.0,1.85,50.24,28.82,63.9,0.619721
28/07/2015 19:00,0.0,1.46,55.15,25.87,22.08,0.619721
28/07/2015 20:00,0.0,1.0,58.1,24.5,0.0,0.618253
28/07/2015 21:00,0.0,0.03,70.94,22.25,0.0,0.616786
28/07/2015 22:00,0.0,0.05,83.08,20.25,0.0,0.615318
28/07/2015 23:00,0.0,0.02,86.02,20.06,0.0,0.61385
29/07/2015 00:00,0.0,0.01,87.57,19.59,0.0,0.612382
29/07/2015 01:00,0.0,0.09,88.95,18.96,0.0,0.610915
29/07/2015 02:00,0.0,0.14,88.7,18.99,0.0,0.609447
29/07/2015 03:00,0.0,0.47,80.43,19.27,0.0,0.607979
29/07/2015 04:00,0.0,0.94,63.91,20.29,0.0,0.606511
29/07/2015 05:00,0.0,0.49,72.0,19.38,10.32,0.605044
29/07/2015 06:00,0.0,0.16,81.17,18.23,53.02,0.603576
29/07/2015 07:00,0.0,0.01,84.58,18.47,135.72,0.602108
